525,96.0,108.0,3.141592653589793,-0.5981445312499996,0.06467597255623087
566,96.59689,108.03866,3.206268626146024,-12.713961792950617,0.05533330556549161
586,109.21941,109.56079,3.2616019317115157,-11.148870641596114,0.05363875449475789
606,120.200615,111.48706,3.3152406862062738,-25.04633157815807,0.05786261994315068
627,144.57874,117.233894,3.3731033061494244,-10.330996856361727,0.06023622243302669
647,154.47318,120.20535,3.4333395285824513,-10.997079379851435,0.058849043057586745
667,164.80128,123.98238,3.492188571640038,-10.838462676885854,0.059632041642165144
688,174.74048,128.30496,3.551820613282203,-24.1173154823957,0.059431687966981124
708,196.24643,139.22005,3.611252301249184,-11.833449417125346,0.059448158497340226
748,206.46175,145.19313,3.6707004597465245,-21.976452873764018,0.06040038548892539
769,224.72888,157.411,3.7311008452354497,-10.829400543604741,0.06173251921130103
789,233.34186,163.9755,3.792833364446751,-20.51044489365857,0.06326204874019466
809,248.83583,177.4148,3.8560954131869454,-10.070525677642289,0.06266575812810712
829,256.01514,184.47688,3.9187611713150523,-12.431844442213771,0.06091757562431976
849,264.33063,193.71828,3.979678746939372,-11.42009653979798,0.061825284552303045
869,271.43027,202.66331,4.041504031491675,-24.135720366867396,0.06139978565541401
889,285.24664,222.45323,4.102903817147089,-13.178756929404258,0.05858002114238955
909,292.14517,233.6822,4.161483838289478,-13.105954989427037,0.05597532112813534
929,298.37012,245.21547,4.217459159417614,-14.515409666561132,0.0522436164326454
1170,304.58807,258.33167,4.269702775850259,-0.3331328398606806,0.0663484868913873
1191,304.71048,258.64148,4.3360512627416465,-1.8973207364823281,0.06604621851393054
1211,305.28983,260.44818,4.402097481255577,-7.4324786775088985,0.06224070618346923
1231,307.1146,267.65317,4.464338187439046,-12.803888111917988,0.05759263060877277
1251,309.53848,280.22552,4.521930818047819,-16.527047239087302,0.05544531819798667
1271,311.76306,296.60217,4.577376136245806,-33.63493799847206,0.050729827590622105
1291,314.59457,330.11774,4.628105963836428,-14.332212378580042,0.04864108781564044
1312,315.1053,344.44083,4.676747051652068,-12.22200757674825,0.04574115106873341
1331,314.98187,356.66223,4.722488202720801,-9.538452202963489,0.04638779362679064
1351,314.44336,366.18546,4.7688759963475915,-9.588838214989597,0.0381904439945003
1371,313.53687,375.73135,4.8070664403420915,-16.22435136655324,0.028778884492172155
1391,311.53894,391.8322,4.835845324834263,-6.923226039473591,0.01549437845170215
1411,310.58005,398.68872,4.851339703285966,-7.827104162963621,0.003894206271711629
1432,309.4658,406.4361,4.855233909557677,-5.967869417692624,-0.010690125155478816
1451,308.67938,412.35193,4.844543784402198,-11.10341915544175,-0.023680508191229428
1471,307.47733,423.3901,4.820863276210969,-4.292202811280458,-0.04051824768424645
1492,307.18585,427.6724,4.780345028526723,-4.338762680603237,-0.0462352460890157
1512,307.09164,432.01013,4.734109782437707,-5.833623983566097,-0.04199150405530584
1532,307.20987,437.84256,4.6921182783824005,-6.305527526483384,-0.0502567254759614
1552,307.6542,444.13242,4.641861552906439,-10.492345623736975,-0.05536424346548792
1572,308.97162,454.54172,4.586497309440952,-5.9246976089759045,-0.057436782589973756
1592,310.05173,460.36713,4.529060526850978,-5.490563641545678,-0.05834510453142976
1612,311.36578,465.69812,4.470715422319548,-5.558106324404897,-0.057855474326581065
1633,313.0058,471.00876,4.412859947992968,-6.1112207022421785,-0.05584326460837107
1655,315.13214,476.73813,4.357016683384597,-6.405385398947898,-0.053063607060999364
1675,317.67618,482.61664,4.303953076323597,-10.244779659334844,-0.054928857627337555
1694,322.2552,491.78116,4.24902421869626,-5.510965040582498,-0.05902231298611909
1714,325.0049,496.55713,4.19000190571014,-6.550214508016396,-0.057775374556040385
1734,328.59546,502.03555,4.1322265311540995,-6.829715278244252,-0.05575824085411203
1754,332.65176,507.5302,4.076468290299988,-11.79086789287581,-0.05750556995439778
1774,340.1882,516.5981,4.01896272034559,-6.352893621698974,-0.056363863451948035
1794,344.5176,521.2474,3.9625988568936426,-7.6343471080698295,-0.05384595229851039
1814,350.01346,526.5463,3.9087529045951324,-8.875335886562398,-0.051289783610274794
1834,356.71008,532.371,3.8574631209848578,-15.435492560754515,-0.048193675036734225
1854,368.831,541.92804,3.8092694459481233,-7.297362001995834,-0.040557111471237174
1874,374.73984,546.21027,3.768712334476886,-6.7567098724004415,-0.04584327752071006
1895,380.38684,549.9203,3.722869056956176,-7.3139137421666796,-0.04116888453132799
1915,386.65964,553.68134,3.681700172424848,-8.324011096680586,-0.04102202508464071
1936,393.9683,557.6654,3.640678147340207,-18.79993234555244,-0.037145649202787415
1955,410.7978,566.04425,3.6035324981374197,-8.161169188122134,-0.03855856465628382
1975,418.23837,569.3972,3.564973933481136,-7.784602694144273,-0.037009200812406516
1995,425.4491,572.3307,3.5279647326687296,-8.170260936602254,-0.043887175756675355
2015,433.14487,575.0745,3.4840775569120543,-8.918660975689361,-0.0387779858760006
2035,441.65536,577.7417,3.445299571036054,-17.42051485702131,-0.039896168608957734
2055,458.47318,582.2843,3.4054034024270963,-6.600933730940598,-0.04004350759249789
2076,464.90955,583.7491,3.365359894834598,-5.184541111527884,-0.042772493636033075
2097,470.0094,584.6824,3.322587401198565,-5.293014889149732,-0.04736438069245494
2117,475.25522,585.3876,3.27522302050611,-12.23853062089118,-0.044451284386008115
2137,487.44513,586.47754,3.230771736120102,-8.128075722283656,-0.036827252484866284
2157,495.55374,587.03937,3.210771736120102,-7.60983233293246,-0.02960648344023946
2177,503.1544,587.41345,3.190771736120102,-8.449088624678193,-0.025494699791776154
2198,511.59988,587.66,3.170771736120102,-7.66210571508263,-0.026329839740691474
2219,519.26166,587.7303,3.150771736120102,-16.1748412707836,-0.02725233529272074
